stopId,countryIso,countryUrl,stopName,stopTypeGroup,stopLat,stopLon,stopDesc,datetime,tags
38f365b6-6060-4f28-ada4-17504d1e39cf,VNM,vietnam,Stop 26 1 S7,bus,21.036515911577986,105.78877990491313,,2025-10-01T05:14:35+07:00,{'name': 'Số 79 Xuân Thủy (Đối Diện Học Viện Báo Chí Và Tuyên Truyền)'}
5479538839693603038,VNM,vietnam,random,bus,21.035863381143255,105.79161866360346,,2025-10-01T05:15:05+07:00,"{'name': 'Cửa Hàng Di Động Cellphones, 360, Đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
c1db533c-a7fb-439f-89e3-b0ba5c5ac8a0,VNM,vietnam,Stop 26 1 S8,bus,21.03587417110285,105.79154496682311,,2025-10-01T05:15:20+07:00,{'name': '331 Cầu Giấy'}
2068127762032426209,VNM,vietnam,random,bus,21.035032020963204,105.79422616789844,,2025-10-01T05:15:50+07:00,"{'name': 'Discovery Complex, 302, Đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
a02e12cc-6125-40de-a5b6-b87e751f29bd,VNM,vietnam,Stop 26 1 S9,bus,21.034958541785112,105.79424372264393,,2025-10-01T05:16:35+07:00,{'name': 'Số 271 Cầu Giấy (Ga Chùa Hà)'}
2030763110701718295,VNM,vietnam,random,bus,21.03379018316085,105.79653616208581,,2025-10-01T05:17:05+07:00,"{'name': 'Ngõ 201 Đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
7045974342106326415,VNM,vietnam,random,bus,21.032802939993893,105.79885612169289,,2025-10-01T05:17:35+07:00,"{'name': 'Cầu Giấy Center Point, 110, Đường Cầu Giấy, Phường Nghĩa Đô, Thành phố Hà Nội, 10198, Việt Nam'}"
7af7047b-ef7c-4fd3-8d4d-20ae98777f55,VNM,vietnam,Stop 26 1 S10,bus,21.03277377380799,105.79885894909222,,2025-10-01T05:18:11+07:00,{'name': '165 Cầu Giấy - Bưu Điện Cầu Giấy - Quan Hoa'}
8468673983912222312,VNM,vietnam,random,bus,21.03147347779203,105.80066575617354,,2025-10-01T05:18:41+07:00,"{'name': 'Ngõ 68 Đường Cầu Giấy, Phường Nghĩa Đô, Thành phố Hà Nội, 10198, Việt Nam'}"
c7b7cf30-e290-4f88-a00d-034f85511bfb,VNM,vietnam,Stop 26 1 S11,bus,21.028954538083,105.80433184670477,,2025-10-01T05:18:49+07:00,{'name': 'Điểm Trung Chuyển Cầu Giấy - GTVT 02'}
8800332058062377352,VNM,vietnam,random,bus,21.028352865369545,105.80678882398671,,2025-10-01T05:19:19+07:00,"{'name': 'Vietcombank, 649, Đường La Thành, Phường Giảng Võ, Thành phố Hà Nội, 10298, Việt Nam'}"
feeed0d2-c1d1-4ee6-a3f9-948572890e32,VNM,vietnam,Stop 26 1 S12,bus,21.027794668132465,105.8092371337488,,2025-10-01T05:19:39+07:00,{'name': '989-991 Đê La Thành - Ngọc Khánh'}
2904263730570007731,VNM,vietnam,random,bus,21.02509299999253,105.80941211951912,,2025-10-01T05:20:09+07:00,"{'name': 'Bệnh viện Nhi Trung ương, 18, Ngõ 879 La Thành, Phường Láng, Thành phố Hà Nội, 10080, Việt Nam'}"
8030848458792292586,VNM,vietnam,random,bus,21.022382845583483,105.8097205175671,,2025-10-01T05:20:39+07:00,"{'name': 'Đường Nguyễn Chí Thanh, Phường Giảng Võ, Thành phố Hà Nội, 10080, Việt Nam'}"
4cfa59ad-f517-4b65-941c-7b7baafe5622,VNM,vietnam,Stop 26 1 S13,bus,21.02235773442124,105.80966707607692,,2025-10-01T05:22:42+07:00,{'name': 'Đối Diện Đại Học Luật Hà Nội - Nguyễn Chí Thanh'}
1586394179585079952,VNM,vietnam,random,bus,21.019213559223996,105.80987808645013,,2025-10-01T05:23:12+07:00,"{'name': 'Trung tâm Lưu trữ lịch sử thành phố Hà Nội, 20, Phố Huỳnh Thúc Kháng, Phường Giảng Võ, Thành phố Hà Nội, 11513, Việt Nam'}"
a3d4c99c-9231-4ffa-9296-571dd5d33ae6,VNM,vietnam,Stop 26 1 S14,bus,21.019251224052613,105.80991927422603,,2025-10-01T05:25:13+07:00,{'name': '57A Huỳnh Thúc Kháng'}
6697065842165547814,VNM,vietnam,random,bus,21.0174183257022,105.8134562485443,,2025-10-01T05:25:43+07:00,"{'name': 'Phố Huỳnh Thúc Kháng, Phường Giảng Võ, Thành phố Hà Nội, 10167, Việt Nam'}"
69470ec4-f7c3-4a8f-b632-42ff20562f51,VNM,vietnam,Stop 26 1 S15,bus,21.01743146950325,105.81347608640424,,2025-10-01T05:26:03+07:00,{'name': '7 Huỳnh Thúc Kháng - Cạnh Đài Truyền Hình Hà Nội'}
8466262393989282700,VNM,vietnam,random,bus,21.015906154765435,105.81626728192835,,2025-10-01T05:26:33+07:00,"{'name': '356, Phố Thái Hà, Phường Ô Chợ Dừa, Thành phố Hà Nội, 10167, Việt Nam'}"
d4160b0d-1048-4e41-9c6f-53d8424c9600,VNM,vietnam,Stop 26 1 S16,bus,21.01598275987681,105.81627527422593,,2025-10-01T05:28:50+07:00,{'name': 'Trạm Biến Áp F3 Thành Công - 171 Thái Hà'}
6019fc46-99ce-4e16-8131-528c6ad12e36,VNM,vietnam,Stop 26 1 S17,bus,21.012782169143538,105.81891599375142,,2025-10-01T05:28:51+07:00,{'name': '131 Thái Hà'}
8671360687748969635,VNM,vietnam,random,bus,21.01142366765202,105.82101987774429,,2025-10-01T05:29:21+07:00,"{'name': 'Phố Trung Liệt, Phường Đống Đa, Thành phố Hà Nội, 10167, Việt Nam'}"
4592528335641128789,VNM,vietnam,random,bus,21.010074093394064,105.8232131363398,,2025-10-01T05:29:51+07:00,"{'name': '6, Phố Thái Hà, Phường Đống Đa, Thành phố Hà Nội, 11415, Việt Nam'}"
5afaec4b-6c02-4e99-87d0-a6de6410e171,VNM,vietnam,Stop 26 1 S18,bus,21.01015606071452,105.82309331285249,,2025-10-01T05:30:18+07:00,{'name': '3 Thái Hà - Bể Bơi Thái Hà'}
3497184494799010785,VNM,vietnam,random,bus,21.008786305141555,105.82561244262023,,2025-10-01T05:30:48+07:00,"{'name': '82, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
e95bc61a-a39b-4393-b7a6-81a4ad3c78d5,VNM,vietnam,Stop 26 1 S19,bus,21.00882135624758,105.82564709565823,,2025-10-01T05:31:12+07:00,{'name': '251 Chùa Bộc'}
7911256271751502686,VNM,vietnam,random,bus,21.0077343913349,105.82815892919291,,2025-10-01T05:31:42+07:00,"{'name': '10, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
4724828619311020859,VNM,vietnam,random,bus,21.006532835674136,105.83048210968211,,2025-10-01T05:32:12+07:00,"{'name': 'King Building, 7, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
dbc1fe0b-7c6e-4f8e-9586-247a66264b76,VNM,vietnam,Stop 26 1 S20,bus,21.006626779066966,105.8304860932537,,2025-10-01T05:32:39+07:00,{'name': '19-21 Chùa Bộc'}
3165799604863123615,VNM,vietnam,random,bus,21.00774732732174,105.83270083557495,,2025-10-01T05:33:09+07:00,"{'name': 'Ốc Lan Béo Hải Phòng, 2B, Phố Đặng Văn Ngữ, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
24cd76e8-c81d-4d30-90cc-6aa6e4580f73,VNM,vietnam,Stop 26 1 S21,bus,21.00771058505116,105.83275460571733,,2025-10-01T05:33:32+07:00,{'name': 'Siêu Thị Uni Mart - 8 Phạm Ngọc Thạch'}
8720044910837773343,VNM,vietnam,random,bus,21.009162075017993,105.83543549221991,,2025-10-01T05:34:02+07:00,"{'name': 'Ngõ 43 Phạm Ngọc Thạch, Khu tập thể Kim Liên, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
e58b695e-8f47-44a3-ae8d-53283002d57c,VNM,vietnam,Stop 26 1 S22,bus,21.00914478745668,105.83541729271718,,2025-10-01T05:36:28+07:00,{'name': 'B10 Tập Thể Kim Liên (Đối Diện Ngõ 46B Phạm Ngọc Thạch)'}
1128907960772688359,VNM,vietnam,random,bus,21.008932833852512,105.8376647343995,,2025-10-01T05:36:58+07:00,"{'name': 'Trường Mầm non Đống Đa, 1, Phố Đào Duy Anh, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
1646672500915345500,VNM,vietnam,random,bus,21.008569307358876,105.83978539948245,,2025-10-01T05:37:28+07:00,"{'name': 'Tháng 12 - Weddings & Events, 78, Phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, 10999, Việt Nam'}"
3928392782526026510,VNM,vietnam,random,bus,21.00832743902287,105.84208811448441,,2025-10-01T05:37:58+07:00,"{'name': 'Đường Lê Duẩn, Phường Hai Bà Trưng, Thành phố Hà Nội, 11415, Việt Nam'}"
49cf757d-3fc4-4b6a-a23f-daea941e99b3,VNM,vietnam,Stop 26 1 S23,bus,21.007932363403253,105.84651903798644,,2025-10-01T05:38:14+07:00,{'name': '51 Đại Cồ Việt - Bách Khoa'}
8428965917174012704,VNM,vietnam,random,bus,21.00677360012366,105.84826486036297,,2025-10-01T05:38:44+07:00,"{'name': 'Ngách 1/2 Phố Tạ Quang Bửu, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
02a0f739-a0f7-4012-9b3d-7a83bc95e151,VNM,vietnam,Stop 26 1 S24,bus,21.006741763087234,105.84823941731473,,2025-10-01T05:39:18+07:00,{'name': 'Đối Diện B13 Ký Túc Xá Bách Khoa - Tạ Quang Bửu'}
7568975815044219924,VNM,vietnam,random,bus,21.003486053494125,105.84940434765208,,2025-10-01T05:39:48+07:00,"{'name': 'Trung tâm liên hợp thực hành công nghệ, 58, Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
54be7151-8ca7-475a-95c8-6f1968d190ac,VNM,vietnam,Stop 26 1 S25,bus,21.003449700847426,105.84942552765894,,2025-10-01T05:41:27+07:00,{'name': 'Đối Diện 58 Lê Thanh Nghị (Qua Ngã 4 Lê Thanh Nghị - Tạ Quang Bửu)'}
0621a707-3c06-4d99-b4f3-384ebe51976f,VNM,vietnam,Stop 26 1 S26,bus,21.003056853259835,105.85320120306149,,2025-10-01T05:41:54+07:00,{'name': '263 Thanh Nhàn'}
7516462732888336167,VNM,vietnam,random,bus,21.0028878857049,105.85643100370534,,2025-10-01T05:42:24+07:00,"{'name': 'Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
6419951770898534747,VNM,vietnam,random,bus,21.00306627535671,105.85968742535549,,2025-10-01T05:42:54+07:00,"{'name': 'Bệnh viện Thanh Nhàn, 42, Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
a12ff4dc-b679-4780-85de-8ad72eff2bcd,VNM,vietnam,Stop 26 1 S27,bus,21.003030845808023,105.85965487792727,,2025-10-01T05:44:13+07:00,{'name': '33 - 35 Thanh Nhàn - Đối Diện Bệnh Viện Thanh Nhàn'}
5897353132133053606,VNM,vietnam,random,bus,21.002292403315266,105.86199832830367,,2025-10-01T05:44:43+07:00,"{'name': 'Phố Kim Ngưu, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
c64d1c74-ed26-45c0-86a8-b7d8eb51b0c7,VNM,vietnam,Stop 26 1 S28,bus,21.00227800242107,105.86199012765888,,2025-10-01T05:46:25+07:00,{'name': 'Tập Thể E6 Quỳnh Mai - Kim Ngưu'}
9273572338159594256,VNM,vietnam,random,bus,21.000004450022175,105.8625168353481,,2025-10-01T05:46:55+07:00,"{'name': 'Ngõ 487 Kim Ngưu, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,Stop 26 1 S29,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:47:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:47:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:48:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:48:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:49:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:49:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:50:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:50:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:51:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:51:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:52:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:52:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:53:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:53:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:54:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:54:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:55:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:55:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:56:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:56:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:57:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:57:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:58:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:58:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:59:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T05:59:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T06:00:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T06:00:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T06:01:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T06:01:50+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
081a3252-a1c7-408d-8dc7-b9f6527d63b6,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-01T06:02:20+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
6eee9b9a-7a74-42bb-95b5-8ba7b3065053,VNM,vietnam,Stop 26 2 S30,bus,20.994308730169855,105.8626596786864,,2025-10-01T05:59:57+07:00,{'name': '89 Nguyễn Tam Trinh'}
3974615836797379932,VNM,vietnam,random,bus,20.996929902182124,105.86324093712265,,2025-10-01T06:00:27+07:00,"{'name': 'Phố Minh Khai, Phường Vĩnh Tuy, Thành phố Hà Nội, 11622, Việt Nam'}"
6738304149903878362,VNM,vietnam,random,bus,20.999652250608662,105.86362151114001,,2025-10-01T06:00:57+07:00,"{'name': 'Ngách 26/9 Phố Yên Lạc, Phường Vĩnh Tuy, Thành phố Hà Nội, 11622, Việt Nam'}"
eb5acb46-cfe4-40e6-a97c-3ae08ed9b93c,VNM,vietnam,Stop 26 2 S31,bus,20.999563968168832,105.86364441475233,,2025-10-01T06:01:47+07:00,{'name': 'Giữa Số Nhà 613-615 Kim Ngưu'}
6635164054852830178,VNM,vietnam,random,bus,21.002344914430733,105.86205484753114,,2025-10-01T06:02:17+07:00,"{'name': 'Ngõ 19 Phố Lạc Trung, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
6fb88067-8fd8-4986-b6d5-ab7aad75034c,VNM,vietnam,Stop 26 2 S32,bus,21.002337429576485,105.86220812462997,,2025-10-01T06:04:51+07:00,{'name': 'Số 377 Kim Ngưu'}
6657414011206356145,VNM,vietnam,random,bus,21.003450267094035,105.86037174236135,,2025-10-01T06:05:21+07:00,"{'name': 'Ngõ 174 Phố Kim Ngưu, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
3f85b90c-9fa9-4baf-a6de-c0085addbb95,VNM,vietnam,Stop 26 2 S33,bus,21.003463008841415,105.86035499863533,,2025-10-01T06:05:59+07:00,{'name': 'Qua Cổng Bệnh Viện Thanh Nhàn 50M - 42 Thanh Nhàn'}
7492450889356934475,VNM,vietnam,random,bus,21.00333693165908,105.858161750511,,2025-10-01T06:06:29+07:00,"{'name': 'Bệnh viện Phổi Hà Nội, 44, Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
b784dfdc-b5c4-4066-836b-149774e0384c,VNM,vietnam,Stop 26 2 S34,bus,21.003190838416067,105.85367972926238,,2025-10-01T06:06:50+07:00,{'name': 'Gần Chung Cư A3B (Số 92) Thanh Nhàn'}
759f04af-5180-4cba-9c52-15db2912a14c,VNM,vietnam,Stop 26 2 S35,bus,21.003284074277378,105.84887233007697,,2025-10-01T06:07:15+07:00,{'name': 'Qua Viện Tin Học Pháp Ngữ 20M - Lê Thanh Nghị'}
9592049101303952073,VNM,vietnam,random,bus,21.002873563712328,105.84653196797137,,2025-10-01T06:07:45+07:00,"{'name': 'Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
3366047448791776758,VNM,vietnam,random,bus,21.00250806467961,105.84426518137498,,2025-10-01T06:08:15+07:00,"{'name': 'Ngõ 174 Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
6a885028-41ab-4eda-8115-9fc45c051ad3,VNM,vietnam,Stop 26 2 S36,bus,21.002464624746285,105.84419866983629,,2025-10-01T06:08:52+07:00,{'name': '170 - 172 Lê Thanh Nghị'}
5143998588184427298,VNM,vietnam,random,bus,21.00533490108742,105.84192838561364,,2025-10-01T06:09:22+07:00,"{'name': 'Đường Giải Phóng, Phường Bạch Mai, Thành phố Hà Nội, 10181, Việt Nam'}"
36ae9234-b336-429b-afde-2cc631193a5d,VNM,vietnam,Stop 26 2 S37,bus,21.00535740638753,105.84195920258259,,2025-10-01T06:09:56+07:00,{'name': 'Gần Cổng Parabol ĐH Bách Khoa - 17 Giải Phóng (Cột Trước)'}
1817005725212410601,VNM,vietnam,random,bus,21.007692657148873,105.83986582675878,,2025-10-01T06:10:26+07:00,"{'name': 'Long Vĩ Palace, 3A, Phố Đào Duy Anh, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
4099408709884002541,VNM,vietnam,random,bus,21.00996370407073,105.83767517553026,,2025-10-01T06:10:56+07:00,"{'name': 'Trường Mầm non Phương Liên, 6, Phố Đào Duy Anh, Khu tập thể Kim Liên, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
b9f34124-e029-4001-9ecc-62e2c69c1f42,VNM,vietnam,Stop 26 2 S38,bus,21.00997657342416,105.83772991607638,,2025-10-01T06:13:04+07:00,{'name': '101A2 TT Trung Tự - Phạm Ngọc Thạch'}
8804928849008549930,VNM,vietnam,random,bus,21.00895920150007,105.83577101570414,,2025-10-01T06:13:34+07:00,"{'name': 'Ngõ 43 Phạm Ngọc Thạch, Khu tập thể Kim Liên, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
